2022-04-21 01:00:31 upgrade procps:amd64 2:3.3.17-6ubuntu2 2:3.3.17-6ubuntu2
2022-04-21 01:00:31 status half-configured procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:31 status unpacked procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:31 status half-installed procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:31 status unpacked procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:31 startup packages configure
2022-04-21 01:00:31 configure procps:amd64 2:3.3.17-6ubuntu2 <none>
2022-04-21 01:00:31 status unpacked procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:31 status half-configured procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:32 status installed procps:amd64 2:3.3.17-6ubuntu2
2022-04-21 01:00:33 startup archives unpack
2022-04-21 01:00:33 upgrade sed:amd64 4.8-1ubuntu2 4.8-1ubuntu2
2022-04-21 01:00:33 status half-configured sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 status unpacked sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 status half-installed sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 status unpacked sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 startup packages configure
2022-04-21 01:00:33 configure sed:amd64 4.8-1ubuntu2 <none>
2022-04-21 01:00:33 status unpacked sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 status half-configured sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 status installed sed:amd64 4.8-1ubuntu2
2022-04-21 01:00:33 startup packages configure
2022-04-21 01:00:35 startup archives unpack
2022-04-21 01:00:35 upgrade sensible-utils:all 0.0.17 0.0.17
2022-04-21 01:00:35 status half-configured sensible-utils:all 0.0.17
2022-04-21 01:00:35 status unpacked sensible-utils:all 0.0.17
2022-04-21 01:00:35 status half-installed sensible-utils:all 0.0.17
2022-04-21 01:00:35 status unpacked sensible-utils:all 0.0.17
2022-04-21 01:00:35 startup packages configure
2022-04-21 01:00:35 configure sensible-utils:all 0.0.17 <none>
2022-04-21 01:00:35 status unpacked sensible-utils:all 0.0.17
2022-04-21 01:00:35 status half-configured sensible-utils:all 0.0.17
2022-04-21 01:00:35 status installed sensible-utils:all 0.0.17
2022-04-21 01:00:36 startup archives unpack
2022-04-21 01:00:36 upgrade sysvinit-utils:amd64 3.01-1ubuntu1 3.01-1ubuntu1
2022-04-21 01:00:36 status half-configured sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 status half-installed sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 startup packages configure
2022-04-21 01:00:36 configure sysvinit-utils:amd64 3.01-1ubuntu1 <none>
2022-04-21 01:00:36 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 status half-configured sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 status installed sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:00:36 startup packages configure
2022-04-21 01:00:38 startup archives unpack
2022-04-21 01:00:38 upgrade tar:amd64 1.34+dfsg-1build3 1.34+dfsg-1build3
2022-04-21 01:00:38 status half-configured tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 status unpacked tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 status half-installed tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 status unpacked tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 startup packages configure
2022-04-21 01:00:38 configure tar:amd64 1.34+dfsg-1build3 <none>
2022-04-21 01:00:38 status unpacked tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 status half-configured tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 status installed tar:amd64 1.34+dfsg-1build3
2022-04-21 01:00:38 startup packages configure
2022-04-21 01:00:39 startup archives unpack
2022-04-21 01:00:39 upgrade ubuntu-keyring:all 2021.03.26 2021.03.26
2022-04-21 01:00:39 status half-configured ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:39 status unpacked ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:39 status half-installed ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:39 status unpacked ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:40 startup packages configure
2022-04-21 01:00:40 configure ubuntu-keyring:all 2021.03.26 <none>
2022-04-21 01:00:40 status unpacked ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:40 status half-configured ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:40 status installed ubuntu-keyring:all 2021.03.26
2022-04-21 01:00:40 startup packages configure
2022-04-21 01:00:41 startup archives unpack
2022-04-21 01:00:41 upgrade usrmerge:all 25ubuntu2 25ubuntu2
2022-04-21 01:00:41 status half-configured usrmerge:all 25ubuntu2
2022-04-21 01:00:41 status unpacked usrmerge:all 25ubuntu2
2022-04-21 01:00:41 status half-installed usrmerge:all 25ubuntu2
2022-04-21 01:00:41 status unpacked usrmerge:all 25ubuntu2
2022-04-21 01:00:41 startup packages configure
2022-04-21 01:00:41 configure usrmerge:all 25ubuntu2 <none>
2022-04-21 01:00:41 status unpacked usrmerge:all 25ubuntu2
2022-04-21 01:00:41 status half-configured usrmerge:all 25ubuntu2
2022-04-21 01:00:41 status installed usrmerge:all 25ubuntu2
2022-04-21 01:00:43 startup archives unpack
2022-04-21 01:00:43 upgrade util-linux:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2022-04-21 01:00:43 status half-configured util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 status half-installed util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 startup packages configure
2022-04-21 01:00:43 configure util-linux:amd64 2.37.2-4ubuntu3 <none>
2022-04-21 01:00:43 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 status half-configured util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 status installed util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:00:43 startup packages configure
2022-04-21 01:00:45 startup archives unpack
2022-04-21 01:00:45 upgrade zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:00:45 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 startup packages configure
2022-04-21 01:00:45 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9 <none>
2022-04-21 01:00:45 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-04-21 01:00:45 startup packages configure
2022-04-21 01:00:45 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2022-04-21 01:00:45 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:00:45 status installed libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:00:49 startup archives unpack
2022-04-21 01:00:49 install kbd:amd64 <none> 2.3.0-3ubuntu4
2022-04-21 01:00:49 status half-installed kbd:amd64 2.3.0-3ubuntu4
2022-04-21 01:00:49 status unpacked kbd:amd64 2.3.0-3ubuntu4
2022-04-21 01:00:49 install liblocale-gettext-perl:amd64 <none> 1.07-4build3
2022-04-21 01:00:49 status half-installed liblocale-gettext-perl:amd64 1.07-4build3
2022-04-21 01:00:49 status unpacked liblocale-gettext-perl:amd64 1.07-4build3
2022-04-21 01:00:49 install keyboard-configuration:all <none> 1.205ubuntu3
2022-04-21 01:00:49 status half-installed keyboard-configuration:all 1.205ubuntu3
2022-04-21 01:00:49 status unpacked keyboard-configuration:all 1.205ubuntu3
2022-04-21 01:00:49 install console-setup-linux:all <none> 1.205ubuntu3
2022-04-21 01:00:49 status half-installed console-setup-linux:all 1.205ubuntu3
2022-04-21 01:00:49 status unpacked console-setup-linux:all 1.205ubuntu3
2022-04-21 01:00:49 install xkb-data:all <none> 2.33-1
2022-04-21 01:00:49 status half-installed xkb-data:all 2.33-1
2022-04-21 01:00:49 status unpacked xkb-data:all 2.33-1
2022-04-21 01:00:49 install console-setup:all <none> 1.205ubuntu3
2022-04-21 01:00:49 status half-installed console-setup:all 1.205ubuntu3
2022-04-21 01:00:49 status unpacked console-setup:all 1.205ubuntu3
2022-04-21 01:00:49 install libpython3.10-minimal:amd64 <none> 3.10.4-3
2022-04-21 01:00:49 status half-installed libpython3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 status unpacked libpython3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 install libexpat1:amd64 <none> 2.4.7-1
2022-04-21 01:00:49 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:00:49 status half-installed libexpat1:amd64 2.4.7-1
2022-04-21 01:00:49 status unpacked libexpat1:amd64 2.4.7-1
2022-04-21 01:00:49 install python3.10-minimal:amd64 <none> 3.10.4-3
2022-04-21 01:00:49 status half-installed python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 status unpacked python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 startup packages configure
2022-04-21 01:00:49 configure libpython3.10-minimal:amd64 3.10.4-3 <none>
2022-04-21 01:00:49 status unpacked libpython3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 status half-configured libpython3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 status installed libpython3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 configure libexpat1:amd64 2.4.7-1 <none>
2022-04-21 01:00:49 status unpacked libexpat1:amd64 2.4.7-1
2022-04-21 01:00:49 status half-configured libexpat1:amd64 2.4.7-1
2022-04-21 01:00:49 status installed libexpat1:amd64 2.4.7-1
2022-04-21 01:00:49 configure python3.10-minimal:amd64 3.10.4-3 <none>
2022-04-21 01:00:49 status unpacked python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 status half-configured python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 status installed python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:00:49 startup archives unpack
2022-04-21 01:00:49 install python3-minimal:amd64 <none> 3.10.4-0ubuntu2
2022-04-21 01:00:49 status half-installed python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:49 status unpacked python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:49 install media-types:all <none> 7.0.0
2022-04-21 01:00:49 status half-installed media-types:all 7.0.0
2022-04-21 01:00:50 status unpacked media-types:all 7.0.0
2022-04-21 01:00:50 install libmpdec3:amd64 <none> 2.5.1-2build2
2022-04-21 01:00:50 status half-installed libmpdec3:amd64 2.5.1-2build2
2022-04-21 01:00:50 status unpacked libmpdec3:amd64 2.5.1-2build2
2022-04-21 01:00:50 install readline-common:all <none> 8.1.2-1
2022-04-21 01:00:50 status half-installed readline-common:all 8.1.2-1
2022-04-21 01:00:50 status unpacked readline-common:all 8.1.2-1
2022-04-21 01:00:50 install libreadline8:amd64 <none> 8.1.2-1
2022-04-21 01:00:50 status half-installed libreadline8:amd64 8.1.2-1
2022-04-21 01:00:50 status unpacked libreadline8:amd64 8.1.2-1
2022-04-21 01:00:50 install libsqlite3-0:amd64 <none> 3.37.2-2
2022-04-21 01:00:50 status half-installed libsqlite3-0:amd64 3.37.2-2
2022-04-21 01:00:50 status unpacked libsqlite3-0:amd64 3.37.2-2
2022-04-21 01:00:50 install libpython3.10-stdlib:amd64 <none> 3.10.4-3
2022-04-21 01:00:50 status half-installed libpython3.10-stdlib:amd64 3.10.4-3
2022-04-21 01:00:50 status unpacked libpython3.10-stdlib:amd64 3.10.4-3
2022-04-21 01:00:50 install python3.10:amd64 <none> 3.10.4-3
2022-04-21 01:00:50 status half-installed python3.10:amd64 3.10.4-3
2022-04-21 01:00:50 status unpacked python3.10:amd64 3.10.4-3
2022-04-21 01:00:50 install libpython3-stdlib:amd64 <none> 3.10.4-0ubuntu2
2022-04-21 01:00:50 status half-installed libpython3-stdlib:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 status unpacked libpython3-stdlib:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 startup packages configure
2022-04-21 01:00:50 configure python3-minimal:amd64 3.10.4-0ubuntu2 <none>
2022-04-21 01:00:50 status unpacked python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 status half-configured python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 status installed python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 startup archives unpack
2022-04-21 01:00:50 install python3:amd64 <none> 3.10.4-0ubuntu2
2022-04-21 01:00:50 status half-installed python3:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 status unpacked python3:amd64 3.10.4-0ubuntu2
2022-04-21 01:00:50 install libapparmor1:amd64 <none> 3.0.4-2ubuntu2
2022-04-21 01:00:50 status half-installed libapparmor1:amd64 3.0.4-2ubuntu2
2022-04-21 01:00:50 status unpacked libapparmor1:amd64 3.0.4-2ubuntu2
2022-04-21 01:00:50 install libargon2-1:amd64 <none> 0~20171227-0.3
2022-04-21 01:00:50 status half-installed libargon2-1:amd64 0~20171227-0.3
2022-04-21 01:00:50 status unpacked libargon2-1:amd64 0~20171227-0.3
2022-04-21 01:00:50 install libdevmapper1.02.1:amd64 <none> 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:50 status half-installed libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:50 status unpacked libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:50 install libjson-c5:amd64 <none> 0.15-2build4
2022-04-21 01:00:50 status half-installed libjson-c5:amd64 0.15-2build4
2022-04-21 01:00:50 status unpacked libjson-c5:amd64 0.15-2build4
2022-04-21 01:00:50 install libcryptsetup12:amd64 <none> 2:2.4.3-1ubuntu1
2022-04-21 01:00:50 status half-installed libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2022-04-21 01:00:50 status unpacked libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2022-04-21 01:00:50 install libip4tc2:amd64 <none> 1.8.7-1ubuntu5
2022-04-21 01:00:50 status half-installed libip4tc2:amd64 1.8.7-1ubuntu5
2022-04-21 01:00:50 status unpacked libip4tc2:amd64 1.8.7-1ubuntu5
2022-04-21 01:00:50 install libkmod2:amd64 <none> 29-1ubuntu1
2022-04-21 01:00:50 status half-installed libkmod2:amd64 29-1ubuntu1
2022-04-21 01:00:50 status unpacked libkmod2:amd64 29-1ubuntu1
2022-04-21 01:00:50 install systemd:amd64 <none> 249.11-0ubuntu3
2022-04-21 01:00:50 status half-installed systemd:amd64 249.11-0ubuntu3
2022-04-21 01:00:50 status unpacked systemd:amd64 249.11-0ubuntu3
2022-04-21 01:00:50 startup packages configure
2022-04-21 01:00:50 configure libapparmor1:amd64 3.0.4-2ubuntu2 <none>
2022-04-21 01:00:50 status unpacked libapparmor1:amd64 3.0.4-2ubuntu2
2022-04-21 01:00:50 status half-configured libapparmor1:amd64 3.0.4-2ubuntu2
2022-04-21 01:00:50 status installed libapparmor1:amd64 3.0.4-2ubuntu2
2022-04-21 01:00:50 configure libargon2-1:amd64 0~20171227-0.3 <none>
2022-04-21 01:00:50 status unpacked libargon2-1:amd64 0~20171227-0.3
2022-04-21 01:00:50 status half-configured libargon2-1:amd64 0~20171227-0.3
2022-04-21 01:00:50 status installed libargon2-1:amd64 0~20171227-0.3
2022-04-21 01:00:50 configure libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4 <none>
2022-04-21 01:00:50 status unpacked libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:50 status half-configured libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:50 status installed libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:50 configure libjson-c5:amd64 0.15-2build4 <none>
2022-04-21 01:00:50 status unpacked libjson-c5:amd64 0.15-2build4
2022-04-21 01:00:50 status half-configured libjson-c5:amd64 0.15-2build4
2022-04-21 01:00:50 status installed libjson-c5:amd64 0.15-2build4
2022-04-21 01:00:50 configure libcryptsetup12:amd64 2:2.4.3-1ubuntu1 <none>
2022-04-21 01:00:50 status unpacked libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2022-04-21 01:00:50 status half-configured libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2022-04-21 01:00:50 status installed libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2022-04-21 01:00:50 configure libip4tc2:amd64 1.8.7-1ubuntu5 <none>
2022-04-21 01:00:50 status unpacked libip4tc2:amd64 1.8.7-1ubuntu5
2022-04-21 01:00:50 status half-configured libip4tc2:amd64 1.8.7-1ubuntu5
2022-04-21 01:00:50 status installed libip4tc2:amd64 1.8.7-1ubuntu5
2022-04-21 01:00:50 configure libkmod2:amd64 29-1ubuntu1 <none>
2022-04-21 01:00:50 status unpacked libkmod2:amd64 29-1ubuntu1
2022-04-21 01:00:50 status half-configured libkmod2:amd64 29-1ubuntu1
2022-04-21 01:00:50 status installed libkmod2:amd64 29-1ubuntu1
2022-04-21 01:00:50 configure systemd:amd64 249.11-0ubuntu3 <none>
2022-04-21 01:00:50 status unpacked systemd:amd64 249.11-0ubuntu3
2022-04-21 01:00:50 status half-configured systemd:amd64 249.11-0ubuntu3
2022-04-21 01:00:51 status installed systemd:amd64 249.11-0ubuntu3
2022-04-21 01:00:51 startup archives unpack
2022-04-21 01:00:51 install systemd-sysv:amd64 <none> 249.11-0ubuntu3
2022-04-21 01:00:51 status half-installed systemd-sysv:amd64 249.11-0ubuntu3
2022-04-21 01:00:51 status unpacked systemd-sysv:amd64 249.11-0ubuntu3
2022-04-21 01:00:51 install libfuse3-3:amd64 <none> 3.10.5-1build1
2022-04-21 01:00:51 status half-installed libfuse3-3:amd64 3.10.5-1build1
2022-04-21 01:00:51 status unpacked libfuse3-3:amd64 3.10.5-1build1
2022-04-21 01:00:51 install fuse3:amd64 <none> 3.10.5-1build1
2022-04-21 01:00:51 status half-installed fuse3:amd64 3.10.5-1build1
2022-04-21 01:00:51 status unpacked fuse3:amd64 3.10.5-1build1
2022-04-21 01:00:51 install libntfs-3g89:amd64 <none> 1:2021.8.22-3ubuntu1
2022-04-21 01:00:51 status half-installed libntfs-3g89:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:00:51 status unpacked libntfs-3g89:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:00:51 startup packages configure
2022-04-21 01:00:51 configure libfuse3-3:amd64 3.10.5-1build1 <none>
2022-04-21 01:00:51 status unpacked libfuse3-3:amd64 3.10.5-1build1
2022-04-21 01:00:51 status half-configured libfuse3-3:amd64 3.10.5-1build1
2022-04-21 01:00:51 status installed libfuse3-3:amd64 3.10.5-1build1
2022-04-21 01:00:51 configure fuse3:amd64 3.10.5-1build1 <none>
2022-04-21 01:00:51 status unpacked fuse3:amd64 3.10.5-1build1
2022-04-21 01:00:51 status half-configured fuse3:amd64 3.10.5-1build1
2022-04-21 01:00:51 status installed fuse3:amd64 3.10.5-1build1
2022-04-21 01:00:51 startup archives unpack
2022-04-21 01:00:51 install ntfs-3g:amd64 <none> 1:2021.8.22-3ubuntu1
2022-04-21 01:00:51 status half-installed ntfs-3g:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:00:51 status unpacked ntfs-3g:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:00:51 install libmpfr6:amd64 <none> 4.1.0-3build3
2022-04-21 01:00:51 status half-installed libmpfr6:amd64 4.1.0-3build3
2022-04-21 01:00:51 status unpacked libmpfr6:amd64 4.1.0-3build3
2022-04-21 01:00:51 install libsigsegv2:amd64 <none> 2.13-1ubuntu3
2022-04-21 01:00:51 status half-installed libsigsegv2:amd64 2.13-1ubuntu3
2022-04-21 01:00:51 status unpacked libsigsegv2:amd64 2.13-1ubuntu3
2022-04-21 01:00:51 startup packages configure
2022-04-21 01:00:51 configure libmpfr6:amd64 4.1.0-3build3 <none>
2022-04-21 01:00:51 status unpacked libmpfr6:amd64 4.1.0-3build3
2022-04-21 01:00:51 status half-configured libmpfr6:amd64 4.1.0-3build3
2022-04-21 01:00:51 status installed libmpfr6:amd64 4.1.0-3build3
2022-04-21 01:00:51 configure readline-common:all 8.1.2-1 <none>
2022-04-21 01:00:51 status unpacked readline-common:all 8.1.2-1
2022-04-21 01:00:51 status half-configured readline-common:all 8.1.2-1
2022-04-21 01:00:51 status installed readline-common:all 8.1.2-1
2022-04-21 01:00:51 configure libreadline8:amd64 8.1.2-1 <none>
2022-04-21 01:00:51 status unpacked libreadline8:amd64 8.1.2-1
2022-04-21 01:00:51 status half-configured libreadline8:amd64 8.1.2-1
2022-04-21 01:00:51 status installed libreadline8:amd64 8.1.2-1
2022-04-21 01:00:51 configure libsigsegv2:amd64 2.13-1ubuntu3 <none>
2022-04-21 01:00:51 status unpacked libsigsegv2:amd64 2.13-1ubuntu3
2022-04-21 01:00:51 status half-configured libsigsegv2:amd64 2.13-1ubuntu3
2022-04-21 01:00:51 status installed libsigsegv2:amd64 2.13-1ubuntu3
2022-04-21 01:00:51 startup archives unpack
2022-04-21 01:00:51 install gawk:amd64 <none> 1:5.1.0-1build3
2022-04-21 01:00:51 status half-installed gawk:amd64 1:5.1.0-1build3
2022-04-21 01:00:51 status unpacked gawk:amd64 1:5.1.0-1build3
2022-04-21 01:00:51 install libaio1:amd64 <none> 0.3.112-13build1
2022-04-21 01:00:51 status half-installed libaio1:amd64 0.3.112-13build1
2022-04-21 01:00:51 status unpacked libaio1:amd64 0.3.112-13build1
2022-04-21 01:00:51 install libdevmapper-event1.02.1:amd64 <none> 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 status half-installed libdevmapper-event1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 status unpacked libdevmapper-event1.02.1:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 install libmd0:amd64 <none> 1.0.4-1build1
2022-04-21 01:00:51 status half-installed libmd0:amd64 1.0.4-1build1
2022-04-21 01:00:51 status unpacked libmd0:amd64 1.0.4-1build1
2022-04-21 01:00:51 install libbsd0:amd64 <none> 0.11.5-1
2022-04-21 01:00:51 status half-installed libbsd0:amd64 0.11.5-1
2022-04-21 01:00:51 status unpacked libbsd0:amd64 0.11.5-1
2022-04-21 01:00:51 install libedit2:amd64 <none> 3.1-20210910-1build1
2022-04-21 01:00:51 status half-installed libedit2:amd64 3.1-20210910-1build1
2022-04-21 01:00:51 status unpacked libedit2:amd64 3.1-20210910-1build1
2022-04-21 01:00:51 install dmsetup:amd64 <none> 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 status half-installed dmsetup:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 status unpacked dmsetup:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 install liblvm2cmd2.03:amd64 <none> 2.03.11-2.1ubuntu4
2022-04-21 01:00:51 status half-installed liblvm2cmd2.03:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:00:51 status unpacked liblvm2cmd2.03:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:00:51 install dmeventd:amd64 <none> 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 status half-installed dmeventd:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 status unpacked dmeventd:amd64 2:1.02.175-2.1ubuntu4
2022-04-21 01:00:51 install lvm2:amd64 <none> 2.03.11-2.1ubuntu4
2022-04-21 01:00:51 status half-installed lvm2:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:00:51 status unpacked lvm2:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:00:51 install libisns0:amd64 <none> 0.101-0ubuntu2
2022-04-21 01:00:51 status half-installed libisns0:amd64 0.101-0ubuntu2
2022-04-21 01:00:51 status unpacked libisns0:amd64 0.101-0ubuntu2
2022-04-21 01:00:51 install libopeniscsiusr:amd64 <none> 2.1.5-1ubuntu1
2022-04-21 01:00:51 status half-installed libopeniscsiusr:amd64 2.1.5-1ubuntu1
2022-04-21 01:00:51 status unpacked libopeniscsiusr:amd64 2.1.5-1ubuntu1
2022-04-21 01:00:51 install udev:amd64 <none> 249.11-0ubuntu3
2022-04-21 01:00:51 status half-installed udev:amd64 249.11-0ubuntu3
2022-04-21 01:00:51 status unpacked udev:amd64 249.11-0ubuntu3
2022-04-21 01:00:51 install open-iscsi:amd64 <none> 2.1.5-1ubuntu1
2022-04-21 01:00:51 status half-installed open-iscsi:amd64 2.1.5-1ubuntu1
2022-04-21 01:00:51 status unpacked open-iscsi:amd64 2.1.5-1ubuntu1
2022-04-21 01:00:51 install libcbor0.8:amd64 <none> 0.8.0-2ubuntu1
2022-04-21 01:00:51 status half-installed libcbor0.8:amd64 0.8.0-2ubuntu1
2022-04-21 01:00:51 status unpacked libcbor0.8:amd64 0.8.0-2ubuntu1
2022-04-21 01:00:51 install libfido2-1:amd64 <none> 1.10.0-1
2022-04-21 01:00:51 status half-installed libfido2-1:amd64 1.10.0-1
2022-04-21 01:00:51 status unpacked libfido2-1:amd64 1.10.0-1
2022-04-21 01:00:51 install openssh-client:amd64 <none> 1:8.9p1-3
2022-04-21 01:00:51 status half-installed openssh-client:amd64 1:8.9p1-3
2022-04-21 01:00:51 status unpacked openssh-client:amd64 1:8.9p1-3
2022-04-21 01:00:51 install openssh-sftp-server:amd64 <none> 1:8.9p1-3
2022-04-21 01:00:51 status half-installed openssh-sftp-server:amd64 1:8.9p1-3
2022-04-21 01:00:52 status unpacked openssh-sftp-server:amd64 1:8.9p1-3
2022-04-21 01:00:52 install ucf:all <none> 3.0043
2022-04-21 01:00:52 status half-installed ucf:all 3.0043
2022-04-21 01:00:52 status unpacked ucf:all 3.0043
2022-04-21 01:00:52 install libwrap0:amd64 <none> 7.6.q-31build2
2022-04-21 01:00:52 status half-installed libwrap0:amd64 7.6.q-31build2
2022-04-21 01:00:52 status unpacked libwrap0:amd64 7.6.q-31build2
2022-04-21 01:00:52 install openssh-server:amd64 <none> 1:8.9p1-3
2022-04-21 01:00:52 status half-installed openssh-server:amd64 1:8.9p1-3
2022-04-21 01:00:52 status unpacked openssh-server:amd64 1:8.9p1-3
2022-04-21 01:00:52 install perl-modules-5.34:all <none> 5.34.0-3ubuntu1
2022-04-21 01:00:52 status half-installed perl-modules-5.34:all 5.34.0-3ubuntu1
2022-04-21 01:00:52 status unpacked perl-modules-5.34:all 5.34.0-3ubuntu1
2022-04-21 01:00:52 install libgdbm6:amd64 <none> 1.23-1
2022-04-21 01:00:52 status half-installed libgdbm6:amd64 1.23-1
2022-04-21 01:00:52 status unpacked libgdbm6:amd64 1.23-1
2022-04-21 01:00:52 install libgdbm-compat4:amd64 <none> 1.23-1
2022-04-21 01:00:52 status half-installed libgdbm-compat4:amd64 1.23-1
